node_uuid,row_number,mods_titleinfo_title,sort_order,type,mods_genre_authority_local,mods_genre_subgenre_authority_local,subgenre_audiovisual_materials,subgenre_ephemera,subgenre_manuscripts,subgenre_publications,subgenre_realia,subgenre_visual_materials,mods_personal_name_author,mods_personal_name_editor,mods_personal_name_photographer,mods_personal_name_addressee,mods_name_personal_namepart_refined,family_name,mods_origininfo_dateother,mods_origininfo_datecreated,date_full,date_note,mods_language_languageterm_text,mods_physicaldescription_extent,mods_abstract,mods_subject_geographic,mods_subject_corporate_name,mods_subject_personal_name,mods_subject_topic,mods_subject_family_name,ismemberof,ispartof,sequence_id,mods_identifier_local,mods_location_shelflocator,pid,mods_accesscondition_restriction_on_access,mods_accesscondition_use_and_reproduction,mods_recordinfo_recordcontentsource,mods_relateditem_host_titleinfo_title,mods_recordinfo_recordcreationdate,documents,images,texts,videos,audios
7804aaef-3ab7-4fa4-aa96-8f0b3f0033cc,95,"Page 2 - Certificate of land ownership for Jacob Fowler signed by John Johnson, Samuel Scipio, and Eliphalet Marthers, January 4, 1820",095,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,2,yhm-spe-bro-doc-01-04-1820_s002,,hamLibSparc:12380973,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-04-1820_s002.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-04-1820_s002.txt,,
80c4fca4-f812-4829-af5b-333aabbdb354,96,"Petition of the Chiefs and Warriors of the Stockbridge tribe of Indians, January 21, 1823",096,Manuscript,Manuscripts,"Covenants, laws, and legal and land records",,,"Covenants, laws, and legal and land records",,,,"Aupaumut, Hendrick, 1757?-1830|@|Quinney, John W., 1797-1855|@|Hendrick, Solomon U. (Uhhaunowwaunmut), approximately 1796-1825|@|Owwohthommauq, Sampson|@|Hendrick, Abner W., approximately 1796-1828|@|Aaron, Francis P.|@|Hendrick, Thomas T.|@|Tompson, William|@|Tompson, Jonas|@|Tompson, Garret|@|Pye, Paul|@|Quinney, Absalom N., -1840|@|Andrew, Josiah W.|@|Waumuhhey, Andrew",,,,,,,1823-01-21|@|1823-01-21|@|1823-01-21,1823-01-21,,English,2 images,,Oneida County (N.Y.)|@|Stockbridge (N.Y. : Town)|@|Stockbridge (Wis.),Stockbridge Indians|@|Brotherton Indians,"Sergeant, John, 1747-1824",Indian land transfers,,94608942-674a-496f-b98b-af5a9f480fc0,,,yhm-spe-bro-doc-01-21-1823,Hamilton College Archives|@|Oversize HAM COLL HE I63 S86,hamLibSparc:12381788,There are no restrictions on access to this resource.,https://rightsstatements.org/page/NKC/1.0/?language=en,"Hamilton College Library, Clinton, New York, United States",Hamilton College Library Digital Collections|@|Brothertown Indian Nation Records,2018-01-01T00:00:00Z|@|2018-01-01T00:00:00.000Z|@|2018,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823.pdf,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823.txt,,
ca7d209b-7898-44f7-8860-19130ca455d0,97,"Page 1 - Petition of the Chiefs and Warriors of the Stockbridge tribe of Indians, January 21, 1823",097,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1,yhm-spe-bro-doc-01-21-1823_s001,,hamLibSparc:12382038,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823_s001.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823_s001.txt,,
2c6a98c9-b1ad-4e28-a1fe-196a650f0d8e,98,"Page 2 - Petition of the Chiefs and Warriors of the Stockbridge tribe of Indians, January 21, 1823",098,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2,yhm-spe-bro-doc-01-21-1823_s002,,hamLibSparc:12382039,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823_s002.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823_s002.txt,,
6ed95f40-dbb0-4420-8ed2-c0682d071154,99,"Petition of the Chiefs and Warriors of the Stockbridge tribe of Indians, January 21, 1823 [transcription]",099,Manuscript,Manuscripts,"Covenants, laws, and legal and land records",,,"Covenants, laws, and legal and land records",,,,"Aupaumut, Hendrick, 1757?-1830|@|Quinney, John W., 1797-1855|@|Hendrick, Solomon U. (Uhhaunowwaunmut), approximately 1796-1825|@|Owwohthommauq, Sampson|@|Hendrick, Abner W., approximately 1796-1828|@|Aaron, Francis P.|@|Hendrick, Thomas T.|@|Tompson, William|@|Tompson, Jonas|@|Tompson, Garret|@|Pye, Paul|@|Quinney, Absalom N., -1840|@|Andrew, Josiah W.|@|Waumuhhey, Andrew",,,,,,,1823-01-21|@|1823-01-21|@|1823-01-21,1823-01-21,,English,1 image,,Oneida County (N.Y.)|@|Stockbridge (N.Y. : Town)|@|Stockbridge (Wis.),Stockbridge Indians|@|Brotherton Indians,"Sergeant, John, 1747-1824",Indian land transfers,,94608942-674a-496f-b98b-af5a9f480fc0,,,yhm-spe-bro-doc-01-21-1823-transcript,Hamilton College Archives|@|Oversize HAM COLL HE I63 S86,hamLibSparc:12381792,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823-transcript.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-01-21-1823-transcript.txt,,
470284b5-4b0e-4d14-8eea-e94b6148e790,100,"Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",100,Manuscript,Manuscripts,Government records,,,Government records,,,,"Doolittle, Uri, 1762-1848",,,,,,,1823-02-12|@|1823-02-12|@|1823-02-12,1823-02-12,,English,10 images,,Oneida County (N.Y.)|@|Stockbridge (N.Y. : Town),Stockbridge Indians|@|Brotherton Indians,"Sergeant, John, 1747-1824",Indian land transfers,,94608942-674a-496f-b98b-af5a9f480fc0,,,yhm-spe-bro-doc-02-12-1823,Hamilton College Archives|@|Oversize HAM COLL HE I63 S86,hamLibSparc:12381789,There are no restrictions on access to this resource.,https://rightsstatements.org/page/NKC/1.0/?language=en,"Hamilton College Library, Clinton, New York, United States",Hamilton College Library Digital Collections|@|Brothertown Indian Nation Records,2018-01-01T00:00:00Z|@|2018-01-01T00:00:00.000Z|@|2018,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823.pdf,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823.txt,,
49c12a83-f9b3-491a-b7fd-081421a8a92c,101,"Page 1 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",101,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,1,yhm-spe-bro-doc-02-12-1823_s001,,hamLibSparc:12382040,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s001.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s001.txt,,
a4ff7579-9f82-4935-b4a0-4bde0411c964,102,"Page 2 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",102,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,2,yhm-spe-bro-doc-02-12-1823_s002,,hamLibSparc:12382041,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s002.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s002.txt,,
b015bb22-62dc-417c-867a-e6ed3b9ae65c,103,"Page 3 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",103,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,3,yhm-spe-bro-doc-02-12-1823_s003,,hamLibSparc:12382042,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s003.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s003.txt,,
8b7659c7-f32d-44f0-ace4-9c5267a91f88,104,"Page 4 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",104,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,4,yhm-spe-bro-doc-02-12-1823_s004,,hamLibSparc:12382043,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s004.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s004.txt,,
7b278336-8411-4ebf-93d2-3d3abae1b4e6,105,"Page 5 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",105,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,5,yhm-spe-bro-doc-02-12-1823_s005,,hamLibSparc:12382044,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s005.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s005.txt,,
b6e6fab9-5df8-4e7a-a1e4-b9d1fbfa66e6,106,"Page 6 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",106,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,6,yhm-spe-bro-doc-02-12-1823_s006,,hamLibSparc:12382045,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s006.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s006.txt,,
71874aad-c752-42d9-abb7-9ff0d9c2f7f3,107,"Page 7 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",107,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,7,yhm-spe-bro-doc-02-12-1823_s007,,hamLibSparc:12382046,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s007.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s007.txt,,
1af63619-430d-4e20-9f85-2742285a424b,108,"Page 8 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",108,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,8,yhm-spe-bro-doc-02-12-1823_s008,,hamLibSparc:12382047,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s008.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s008.txt,,
a17708d9-25b5-4e8f-a84d-1f2b43144480,109,"Page 9 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",109,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,9,yhm-spe-bro-doc-02-12-1823_s009,,hamLibSparc:12382048,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s009.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s009.txt,,
19996897-f9e1-414d-9250-028af2d5a6fd,110,"Page 10 - Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823",110,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,10,yhm-spe-bro-doc-02-12-1823_s010,,hamLibSparc:12382049,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s010.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823_s010.txt,,
532937d9-e19e-4193-8161-a26ef4afd6cc,111,"Copy of the New York State Assembly report denying a land transfer request from the Stockbridge Tribe of Indians to John Sergeant Jr., February 12, 1823 [transcription]",111,Manuscript,Manuscripts,Government records,,,Government records,,,,"Doolittle, Uri, 1762-1848",,,,,,,1823-02-12|@|1823-02-12|@|1823-02-12,1823-02-12,,English,1 image,,Oneida County (N.Y.)|@|Stockbridge (N.Y. : Town),Stockbridge Indians|@|Brotherton Indians,"Sergeant, John, 1747-1824",Indian land transfers,,94608942-674a-496f-b98b-af5a9f480fc0,,,yhm-spe-bro-doc-02-12-1823-transcript,Hamilton College Archives|@|Oversize HAM COLL HE I63 S86,hamLibSparc:12381793,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823-transcript.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-02-12-1823-transcript.txt,,
126adf29-224a-429b-b900-7e6e85a5231d,112,"Decision by the Superintendents of the Brothertown Indians to parcel out land to inheritors, May 20, 1824",112,Manuscript,Manuscripts,"Covenants, laws, and legal and land records",,,"Covenants, laws, and legal and land records",,,,"Curtiss, Asahel, 1765-1852|@|Mygatt, Austin|@|Stebbins, Joseph|@|Hubbard, Samuel L.",,,,,,,1824-05-20|@|1824-05-20|@|1824-05-20,1824-05-20,,English,2 images,,Oneida County (N.Y.)|@|Stockbridge (N.Y. : Town),Stockbridge Indians|@|Brotherton Indians,"Pendleton, Nathan",Indian land transfers,,94608942-674a-496f-b98b-af5a9f480fc0,,,yhm-spe-bro-doc-05-20-1824,Hamilton College Archives|@|Oversize HAM COLL HE I63 S86,hamLibSparc:12381790,There are no restrictions on access to this resource.,https://rightsstatements.org/page/NKC/1.0/?language=en,"Hamilton College Library, Clinton, New York, United States",Hamilton College Library Digital Collections|@|Brothertown Indian Nation Records,2018-01-01T00:00:00Z|@|2018-01-01T00:00:00.000Z|@|2018,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-05-20-1824.pdf,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-05-20-1824.txt,,
192fa5b9-9748-4a05-a222-2af434437da1,113,"Page 1 - Decision by the Superintendents of the Brothertown Indians to parcel out land to inheritors, May 20, 1824",113,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,1,yhm-spe-bro-doc-05-20-1824_s001,,hamLibSparc:12382050,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-05-20-1824_s001.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-05-20-1824_s001.txt,,
401f277b-3abc-45ab-91c8-04a06f38a5c6,114,"Page 2 - Decision by the Superintendents of the Brothertown Indians to parcel out land to inheritors, May 20, 1824",114,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,2,yhm-spe-bro-doc-05-20-1824_s002,,hamLibSparc:12382051,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-05-20-1824_s002.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-doc-05-20-1824_s002.txt,,
eb5cce8a-a17f-42b4-96df-bb84080d3058,115,"Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",115,Manuscript,Manuscripts,"Covenants, laws, and legal and land records",,,"Covenants, laws, and legal and land records",,,,"Curtiss, Samuel",,,,,,,1827-03-27|@|1827-03-27|@|1827-03-27,1827-03-27|@|1843-XX-XX,,English,155 images,"Shows manuscript entry for each lot of Brothertown land sold by the Superintendant of Brothertown Indians in the 1820s and 1830s, with description of the lot, date sold, and buyer's name. Small manuscript field book from 1843 which contains information gathered during a survey of Indian lands in Brothertown, NY. Systematically records details of the property such as the owner, size and to whom and when it was sold. Accompanied by a photocopy of all pages.",Oneida County (N.Y.)|@|Stockbridge (N.Y. : Town)|@|Brothertown (N.Y.),Brotherton Indians,,Land tenure|@|Indians of North America|@|Indian land transfers|@|Surveys,Buttrick family|@|Hathaway family|@|Dean family|@|Sanger family|@|Lombard family|@|Clark family|@|Quackenbush family|@|Miller family|@|Fowler family|@|Pierce family|@|Scipio family|@|Hale family|@|Wells family|@|Pratt family|@|Denny family|@|Buckingham family|@|Dick family|@|Cutter family|@|Hewitt family|@|Burns family|@|King family|@|Hammer family|@|Parker family|@|Baldwin family|@|Peck family|@|Bacon family|@|Goodwin family|@|Comstock family|@|Towers family|@|Johnson family|@|Cleveland family,94608942-674a-496f-b98b-af5a9f480fc0,,,yhm-spe-bro-01-field,Hamilton College Archives|@|Oversize HAM COLL HE O34 1843,hamLibSparc:12381785,There are no restrictions on access to this resource.,https://rightsstatements.org/page/NKC/1.0/?language=en,"Hamilton College Library, Clinton, New York, United States",Hamilton College Library Digital Collections|@|Brothertown Indian Nation Records,2018-01-01T00:00:00Z|@|2018-01-01T00:00:00.000Z|@|2018,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field.pdf,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field.txt,,
214119b9-f43d-46c5-81d1-edf2ac92516e,116,"Page 1 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",116,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,1,yhm-spe-bro-01-field_s001,,hamLibSparc:12381795,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s001.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s001.txt,,
fb68dddf-e023-40f5-b6c1-1dc21beba23c,117,"Page 2 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",117,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,2,yhm-spe-bro-01-field_s002,,hamLibSparc:12381796,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s002.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s002.txt,,
af4bb414-bfc7-4adb-b510-7ea0af02d56c,118,"Page 3 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",118,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,3,yhm-spe-bro-01-field_s003,,hamLibSparc:12381797,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s003.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s003.txt,,
1935eb99-d202-4ea4-939a-ac02c0528f6f,119,"Page 4 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",119,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,4,yhm-spe-bro-01-field_s004,,hamLibSparc:12381798,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s004.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s004.txt,,
694b128d-9078-4475-89f2-019a9f0fa72f,120,"Page 5 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",120,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,5,yhm-spe-bro-01-field_s005,,hamLibSparc:12381799,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s005.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s005.txt,,
5c31de71-9bba-4341-b6bb-94b765eb90a1,121,"Page 6 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",121,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,6,yhm-spe-bro-01-field_s006,,hamLibSparc:12381800,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s006.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s006.txt,,
eb7bfef1-c686-4232-8dd9-1c71c521117c,122,"Page 7 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",122,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,7,yhm-spe-bro-01-field_s007,,hamLibSparc:12381801,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s007.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s007.txt,,
fc594aaf-6d76-4b04-8cfb-e630833a361a,123,"Page 8 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",123,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,8,yhm-spe-bro-01-field_s008,,hamLibSparc:12381802,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s008.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s008.txt,,
3fd17eeb-fc3b-41f5-9f18-8c7b4e47dd07,124,"Page 9 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",124,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,9,yhm-spe-bro-01-field_s009,,hamLibSparc:12381803,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s009.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s009.txt,,
2106f052-ce98-4b6f-8e74-7cf1ec3be7c3,125,"Page 10 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",125,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,10,yhm-spe-bro-01-field_s010,,hamLibSparc:12381804,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s010.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s010.txt,,
5e428b24-1a42-4e8d-aa77-203740067dda,126,"Page 11 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",126,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,11,yhm-spe-bro-01-field_s011,,hamLibSparc:12381805,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s011.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s011.txt,,
44f3e53e-37cb-4eb1-b786-28b4d301eb4d,127,"Page 12 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",127,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,12,yhm-spe-bro-01-field_s012,,hamLibSparc:12381806,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s012.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s012.txt,,
72bcbb5d-dbe4-4e23-ba8c-0f8533390680,128,"Page 13 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",128,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,13,yhm-spe-bro-01-field_s013,,hamLibSparc:12381807,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s013.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s013.txt,,
fcbf47c6-0e72-4b41-9292-96bff912aec2,129,"Page 14 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",129,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,14,yhm-spe-bro-01-field_s014,,hamLibSparc:12381808,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s014.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s014.txt,,
956545c5-012e-40fe-927c-8a71a89f4bb9,130,"Page 15 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",130,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,15,yhm-spe-bro-01-field_s015,,hamLibSparc:12381809,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s015.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s015.txt,,
